,id,Profession,annee_sour,source,Professi_1,localisati,détail,ind_Nom,indiv_titr,associé_n,successeur,ancienne m,nbre_adres,activités,annee_expo,nom_boutiq,type_rue,article_ru,nom_rue,num_rue,cpltnum_ru,ville_rue,autre_vill,infos_rue,unnamed_1,quart/sect,arrondisse,unnamed_2,unnamed_3,geocoder_t,geocoder_s,a_corriger,lon,lat,address
390,4407,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,fleury,,,,,,,,,rue,,neuve des petits champs,28.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33605958995446,48.86699757023621,28.0  rue  neuve des petits champs
391,4419,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,galina frères,,,,,,nouveautés,,,rue,des,lavandières sainte opportune,14.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34593704673365,48.8586375419833,14.0  rue des lavandières sainte opportune
392,4421,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,garbet,,,,,,,,,rue,,faubourg saint honoré,108.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3143428955081498,48.87182756633221,108.0  rue  faubourg saint honoré
393,4455,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,guidée maurel,,,,,,,,,rue,,richelieu,32.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3368144337482004,48.8654632328817,32.0  rue  richelieu
394,4500,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,"labbé, la & bontemps",,,,,,,,,rue,du,faubourg saint denis,14.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3531036315690494,48.8704731321929,14.0  rue du faubourg saint denis
395,4515,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,lazard tréfous,,,,,,et draperie,,,rue,,saint martin,76.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35156323752373,48.861489767403796,76.0  rue  saint martin
396,4517,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,leboucher,,,,,,,,,rue,du,petit carreau,30.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34731309449194,48.867396391898005,30.0  rue du petit carreau
397,4570,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,maillot,,,,,,,,,boulevard,de la,madeleine,16.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.32363459359151,48.86840480283179,16.0  boulevard de la madeleine
398,4573,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,malherbe,,,,,,,,,rue,,richelieu,49.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33706720346702,48.866276896016,49.0  rue  richelieu
399,4575,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,maloigne,,,,,,,,,rue,du,vieux colombier,33.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.32991820817554,48.85187960350229,33.0  rue du vieux colombier
400,5479,toiles peintes (fabr. et march. de),1815,TP1815,TP1815,,,richard & lenoir-dufresne,,,,,2.0,"manufacture de toiles peintes à chantilly, rue de charonne, 95 ; dépôt rue du mail",,,rue,de,charonne,95.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.38355151351324,48.8543767367991,95.0  rue de charonne
401,4590,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,mauchin,,,,,,,,,rue,,saint denis,256.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3503505144272,48.8649928501415,256.0  rue  saint denis
402,4605,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,meynier,,,,,,rub.de velours,,,rue,,saint denis,206.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35001125333887,48.8636203423837,206.0  rue  saint denis
403,4629,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,nepveu,,,,,,,,,rue,,sainte avoie,26.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3545090666400497,48.8600980303975,26.0  rue  sainte avoie
404,4632,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,niodot,,,,,,,,,rue,,galande,7.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3483793663660295,48.850813645050295,7.0  rue  galande
405,4641,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,orye,,,,,,,,,rue,des,fossés saint germain des près,5.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33853317065785,48.8533652835572,5.0  rue des fossés saint germain des près
406,4671,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,pitard,,,,,,rouenneries,,,rue,,greneta,23.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35229439926132,48.865301685144395,23.0  rue  greneta
407,4714,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,rissoan fleury,,,,,,,,,rue,du,faubourg saint denis,1.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35260556345709,48.870029234528,1.0  rue du faubourg saint denis
408,4721,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,rousseau,,,,,,,,,rue,de  la,barillerie,39.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34498628137624,48.8545244126225,39.0  rue de  la barillerie
409,4736,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,seligmann,,,,,,,,,rue,,portefoin,9.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35981073731245,48.863650413079796,9.0  rue  portefoin
410,4747,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,simon dupont,,,,,,,,,rue,,croix des petits champs,42.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3402652004141,48.8643783839044,42.0  rue  croix des petits champs
411,4757,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,tezenas,,,,,,,,,rue,du,dragon,3.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3311801270045,48.85375286330629,3.0  rue du dragon
412,4760,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,thomas,,,,,,,,,rue,du,faubourg du roule,84.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.30253937879018,48.876249709060296,84.0  rue du faubourg du roule
413,4778,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,"vautour versepuy, h",,,,,,,,,rue,,richelieu,93.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33877061526219,48.869693649728795,93.0  rue  richelieu
414,4794,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,weil,,,,,,,,,rue,,saint honoré,162.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33957302271376,48.86219250494351,162.0  rue  saint honoré
415,4796,"merceries, soieries et nouveautés",1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",MSN1820,,,"ybert, j",,,,,,,,,,,"palais royal , galerie de bois",,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33903088534725,48.86584506027351,"    palais royal , galerie de bois"
416,4814,soie (marchands d'étoffes de) en gros,1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",SG,,,fleury joseph,,,,,,,,,rue,,saint denis,123.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34912787189439,48.8619740831977,123.0  rue  saint denis
417,4828,soie (marchands d'étoffes de) en gros,1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",SG,,,martin rudigoz ; pascal & co,,,,,,"dépôt d'étoffes de soie, crêpes, tules, bas de soie de leur fab de lyon, et des soies pour la fab de paris, tels que les organsins Piémont, prelière qualité et diverses aitres soies pour gazes",,,rue,des,fossés montmartre,14.0,passage du vigan,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34331701731314,48.866534696040794,14.0 passage du vigan rue des fossés montmartre
418,4833,soie (marchands d'étoffes de) en gros,1820,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et mis dans un meilleur ordre par S. Bottin, XXIIIe année, année 1820.",SG,,,petit & sauvage,,,,,,,,,rue,,grenelle saint honoré,14.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34050878890457,48.8624960807508,14.0  rue  grenelle saint honoré
419,4849,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,aubert,,,,,,,,,rue,,saint martin,184.0,186,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35337462650472,48.864963976518,184.0 186 rue  saint martin
420,4860,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,"berthet, j & co",,,,,,,,,rue,du,mail,7.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3416681106051804,48.866522023588104,7.0  rue du mail
421,4866,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,blanc,,,,,,,,,boulevard,,montmartre,45.0,,,,,,,,,,precise_geocoding,poubelle_paris,1,2.3402867103340297,48.871755638379405,45.0  boulevard  montmartre
422,4875,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,"borel, félix",,,,,,,,"""aux moissonneurs""",rue,,ferronnerie,2.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34801631274188,48.8602625941988,2.0  rue  ferronnerie
423,4876,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,bossy,,,,,,,,,rue,,tiquetonne,17.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34554719163425,48.8647582469627,17.0  rue  tiquetonne
424,4877,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,bouchard thomas,,,,,,"confectionne lingerie, broderies, nouveautés",,,rue,,saint denis,347.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3516447050013,48.868123544810295,347.0  rue  saint denis
425,4878,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,bouchez & lambert,,,,,,,,,rue et  place,,saint antoine,219.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3682463183760296,48.853860453205606,219.0  rue et  place  saint antoine
426,4889,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,cailliez,,,,,,,,"""au cordon bleu""",rue,de l',ancienne comédie,28.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33872965641027,48.85248758701611,28.0  rue de l' ancienne comédie
427,4898,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,chartier,,,,,,"châles, soieries, mérinos, toiles blanches, cachemires français, popelines",,"""à la vielleuse""",passage,des,petits pères,9.0,11,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34030771484144,48.8664962333069,9.0 11 passage des petits pères
428,4902,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,chonneaux,,,,,,"ab corbeilles de mariage, bourses, sacs, bretelles, jarretières",,,rue,,jean robert,6.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3546456720397297,48.8644669213746,6.0  rue  jean robert
429,4934,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,desmares,,,,,,,,,rue,des,petits champs,29.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33694522656603,48.866669008599395,29.0  rue des petits champs
430,4921,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,daussigny,,,,,,"fab sacs, broderies, écharpes, modes, art de goût",,,rue,,poissonnière,21.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3476908325298997,48.8695672835126,21.0  rue  poissonnière
431,4938,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,deswattenne frères,,,,,,,,"""aux 4 frères""",rue,,saint honoré,353.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.32794680782045,48.8667470001332,353.0  rue  saint honoré
432,4944,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,ducassel jeune,,,,,,,,,rue,,montmartre,153.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3424946337019,48.8701328537628,153.0  rue  montmartre
433,4947,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,"dumas, j & germain",,,,,,"étoffes et gazes nouvelles pour robes, fichus, voiles, écharpes, etc ; fab à bohain",,,rue,des,fossés montmartre,5.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34193125407709,48.86612382336921,5.0  rue des fossés montmartre
434,4961,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,foulley,,,,,,rue de charonne 70 et rie saint bernard 41,,,rue,,saint bernard,41.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.38035964767673,48.853411706498,41.0  rue  saint bernard
435,4973,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,genet,,,,,,"châles, soieries, mérinos, nouveautés",,"""au pavillon d'Hanovre""",boulevard,des,italiens,9.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33845554939964,48.871553405273296,9.0  boulevard des italiens
436,4991,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,"guilhéry, casimir",,,,,,"en gros, dépôt de ses fab, mérinos, napolitaines, châles unis et imprimés ; fab à saint denis",,,rue,,croix des petits champs,42.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3402652004141,48.8643783839044,42.0  rue  croix des petits champs
437,4997,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,hatin ; lebrun & co,,,,,,art de deuil à prix fixe,,,boulevard,,saint martin,51.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35666256037692,48.868651389800796,51.0  boulevard  saint martin
438,5014,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,laferrière frères,,,,,,"soieries, châles, mérinos, toiles blanches et lingerie confectionnée",,"""à la Reine Blanche""",rue,,neuve vivienne,57.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3413698539755097,48.8715775155362,57.0  rue  neuve vivienne
439,5018,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,lambert,,,,,,,,"""à la Bergère des Alpes""",rue,,vaugirard,7.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34015360417567,48.848892497156,7.0  rue  vaugirard
440,5023,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,lasalle,,,,,,,,,rue,,saint honoré,250.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33401737696017,48.8639652986462,250.0  rue  saint honoré
441,5042,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,leroyer,,,,,,,,au saint esprit,rue,,saint honoré,24.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34536963376542,48.8609238784599,24.0  rue  saint honoré
442,5489,toiles peintes (fabr. et march. de),1818,TP1818,TP1818,,,"richaud, j.-b.",,,,,1.0,dépôt de Mulhouse,,,rue,des,deux portes saint sauveur,32.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34909096650389,48.866460228482296,32.0  rue des deux portes saint sauveur
443,5059,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,martignon,,,,,,"lingeries, châles, tulles, art de deuil, indiennes, calicots, toiles",,,rue,du,petit carreau,18.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3472326910332098,48.8669437775515,18.0  rue du petit carreau
444,5066,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,mesnage & thierry,,,,,,,,au soldat laboureur,rue,,saint denis,110.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34867444194006,48.8608178059346,110.0  rue  saint denis
445,5068,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,"meyer, gustave laurent",,,,,,"fab étoff nouvelles brochées et imprimées pour robes, châles, gilets, dépôts de toiles peintes et mousselines",,,rue,du,sentier,1.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34584939441527,48.869322981703995,1.0  rue du sentier
446,5069,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,minoret aubé,,,,,,et merc en gros,,,rue,,saint denis,68.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3479804864414797,48.859659206779796,68.0  rue  saint denis
447,5074,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,morin,,,,,,,,,rue,,neuve des petits champs,91.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33162693222927,48.867911083661006,91.0  rue  neuve des petits champs
448,5143,"nouveautés, soieries, etc (march de)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",NS1835,,,valentin-elie-jouannot,,,,,,,,aux incendiés de Salins,rue,du,petit carreau,35.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34715652945099,48.867608384155105,35.0  rue du petit carreau
449,5155,"soie (étoffes de) en gros, peluches et tissus pour chapeaux",1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",SG1845,,,guionnet & lafontaine,,,,,,,,,rue,,aux fers,10.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34823245567492,48.8609429716414,10.0  rue  aux fers
450,5157,"soie (étoffes de) en gros, peluches et tissus pour chapeaux",1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",SG1845,,,"lengeley, f.",,,,,,"et doublures, articles de tailleur",,,rue,,baillet,4.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34264508758021,48.859816663473794,4.0  rue  baillet
451,5175,"soie (étoffes de) en gros, peluches et tissus pour chapeaux",1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",SG1845,,,noailles jeune & cie,,,,,,,,,rue,,bourse,4.0,,,,,,,,,,precise_geocoding,osm_paris,1,2.33980977966259,48.86955368267589,4.0  rue  bourse
452,5180,"soie (étoffes de) en gros, peluches et tissus pour chapeaux",1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",SG1845,,,perrichon jeune,,,,,,,,,rue,,braque,4.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35692084702165,48.8608077382855,4.0  rue  braque
453,5187,"soie (étoffes de) en gros, peluches et tissus pour chapeaux",1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",SG1845,,,de saint gilles -jobert,,,,,,,,,passage,,chausson,19.0,,,,,,,,,,precise_geocoding,poubelle_municipal_paris,1,2.3604703142586403,48.8706284611615,19.0  passage  chausson
454,5199,"soie (étoffes de) en gros, peluches et tissus pour chapeaux",1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",SG1845,"maison à lyon, rue royale, 19",,"raoux, a. & cie",,,,,,"nouveautés de lyon, avignon, nimes ; maison à lyon, rue royale, 19",,,rue,,cléry,13.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3449893058796403,48.8676783612337,13.0  rue  cléry
455,5213,"soie (étoffes de) en gros, peluches et tissus pour chapeaux",1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",SG1845,,,lézaud & cie,,,,,,"dépôtd e soieries de lyon, avignon et nîmes",,,rue,du,dauphin,5.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33155543443007,48.8644417459312,5.0  rue du dauphin
